row_order,subgroup,category,required_percent,minimum_bout_minutes,n,difference_hours,se_hours,df,lower_95,upper_95,p_value,mean_sedentary_hours,primary_n,primary_days,bmi_missing,policy,primary_days_md5
6,Age,45-64,70,60,3102,0.4733671783096155,0.012915540124831095,32,0.4470590839805502,0.4996752726386808,1.0443619319500847e-27,10.208232155112274,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
6,Age,45-64,80,20,3102,-0.22062166781873047,0.005581268846454329,32,-0.2319903404308884,-0.20925299520657253,9.780421978565016e-29,9.514243308983913,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
6,Age,45-64,80,30,3102,0,0,32,0,0,NA,9.734864976802625,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
6,Age,45-64,80,45,3102,0.2686782360700778,0.007557944558911176,32,0.25328320679000876,0.2840732653501468,2.7114160603772166e-27,10.003543212872719,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
6,Age,45-64,80,60,3102,0.507694740357703,0.014424678371003922,32,0.47831263201511737,0.5370768487002886,3.702310361775963e-27,10.242559717160342,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
6,Age,45-64,90,20,3102,0.13580135431289833,0.007310499602937215,32,0.12091035391432368,0.15069235471147296,1.0558443733447804e-18,9.870666331115537,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
6,Age,45-64,90,30,3102,0.43165001469470254,0.013920024735647362,32,0.40329585216887304,0.46000417722053205,1.904764059732679e-25,10.166514991497325,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
6,Age,45-64,90,45,3102,0.7685287346599927,0.02359228174670738,32,0.7204728293218193,0.8165846399981661,4.125799483740604e-26,10.503393711462625,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
6,Age,45-64,90,60,3102,1.0607100793686235,0.030376498471749603,32,0.998835176773952,1.1225849819632951,4.739850526207e-27,10.79557505617125,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,70,20,2088,-0.3778668824254892,0.007866689652492457,32,-0.3938908048813037,-0.36184295996967475,2.1182459000945613e-31,9.717158562510805,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,70,30,2088,-0.08140290363934732,0.003538687912453806,32,-0.0886109750403237,-0.07419483223837095,1.798211568665487e-21,10.013622541296979,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,70,45,2088,0.3202256470464963,0.009140755767689761,32,0.3016065368388638,0.3388447572541288,4.2815827231625875e-27,10.415251091982801,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,70,60,2088,0.6714069444775916,0.014279619130857173,32,0.6423203121380379,0.7004935768171454,4.157514038260971e-31,10.766432389413906,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,80,20,2088,-0.2985908235236887,0.005882391377324785,32,-0.3105728626594437,-0.2866087843879337,3.701729144732129e-32,9.796434621412633,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,80,30,2088,0,0,32,0,0,NA,10.09502544493632,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
7,Age,>=65,80,45,2088,0.37740565961791783,0.010216105279002194,32,0.3565961341348195,0.39821518510101617,8.15298847707733e-28,10.472431104554223,9308,55722,102,known_wake_sleep_bounded_nonwear_v3,1d66829fc177b6f02855e7e1f2f2428a
