"","ID","Hour_1","Hour_2","Hour_3","Hour_4","Hour_5","Hour_6","Hour_7","Hour_8","Hour_9","Hour_10","Hour_11","Hour_12","Hour_13","Hour_14","Hour_15","Hour_16","Hour_17","Hour_18","Hour_19","Hour_20","Hour_21","Hour_22","Hour_23","Hour_24"
"13947",68728,0.642857142857143,0.684928571428571,0.6746,0.701585714285714,0.680942857142857,0.676985714285714,0.700785714285714,0.376971428571429,0.334528571428571,0.2488,0.268642857142857,0.245628571428571,0.1262,0.108714285714286,0.109528571428571,0.250785714285714,0.309914285714286,0.351171428571429,0.356357142857143,0.309142857142857,0.469857142857143,0.516257142857143,0.501985714285714,0.563185714285714
"13948",68729,0.967842857142857,0.941671428571429,0.931357142857143,0.908728571428571,0.934114285714286,0.984114285714286,0.950385714285714,0.196028571428571,0.184114285714286,0.1238,0.0908714285714286,0.136514285714286,0.134928571428571,0.143657142857143,0.139285714285714,0.0809571428571429,0.134128571428571,0.196028571428571,0.194828571428571,0.120642857142857,0.168657142857143,0.240871428571429,0.7103,0.886571428571429
"13949",68730,0.851971428571429,0.928971428571429,0.996428571428571,0.983714285714286,0.971428571428571,0.966271428571429,0.961514285714286,0.951185714285714,0.9369,0.753985714285714,0.820242857142857,0.8107,0.839685714285714,0.804771428571429,0.735714285714286,0.785685714285714,0.859928571428571,0.8389,0.917457142857143,0.909114285714286,0.929385714285714,0.941271428571429,0.9115,0.890485714285714
"13950",68732,0.842071428571429,0.965471428571429,0.960314285714286,0.932142857142857,0.957542857142857,0.919457142857143,0.932557142857143,0.559128571428571,0.217457142857143,0.267842857142857,0.215885714285714,0.2758,0.196042857142857,0.410314285714286,0.478185714285714,0.546442857142857,0.391671428571429,0.439685714285714,0.488885714285714,0.402385714285714,0.505971428571429,0.616642857142857,0.746814285714286,0.841985714285714
"13951",68733,0.796814285714286,0.898,0.889685714285714,0.905542857142857,0.717057142857143,0.5214,0.590085714285714,0.443242857142857,0.319057142857143,0.369842857142857,0.420614285714286,0.3397,0.423414285714286,0.246814285714286,0.393657142857143,0.317057142857143,0.379357142857143,0.331342857142857,0.376585714285714,0.4234,0.4996,0.780157142857143,0.959128571428571,0.876628571428571
"13952",68735,0.193257142857143,0.2246,0.344442857142857,0.336914285714286,0.610314285714286,0.692457142857143,0.880557142857143,0.731742857142857,0.903571428571429,0.932528571428571,0.7143,0.519457142857143,0.385728571428571,0.162314285714286,0.257557142857143,0.1758,0.166285714285714,0.153971428571429,0.175,0.124585714285714,0.0345285714285714,0.0539714285714286,0.114285714285714,0.172285714285714
"13953",68736,0.872628571428571,0.902385714285714,0.864271428571429,0.8972,0.852385714285714,0.691685714285714,0.725785714285714,0.615071428571429,0.648814285714286,0.5877,0.709914285714286,0.644842857142857,0.738885714285714,0.8496,0.8274,0.804357142857143,0.779742857142857,0.799628571428571,0.7119,0.7373,0.798414285714286,0.755157142857143,0.803571428571429,0.856285714285714
"13954",68737,0.902385714285714,0.805942857142857,0.896442857142857,0.892471428571429,0.834928571428571,0.684128571428571,0.427385714285714,0.165471428571429,0.1159,0.315871428571429,0.207557142857143,0.140471428571429,0.4103,0.195242857142857,0.0960285714285714,0.277771428571429,0.267071428571429,0.210728571428571,0.196428571428571,0.295228571428571,0.329371428571429,0.5377,0.765457142857143,0.878357142857143
"13955",68739,0.5262,0.620214285714286,0.7262,0.853185714285714,0.884128571428571,0.888085714285714,0.553971428571429,0.661885714285714,0.5119,0.557942857142857,0.509914285714286,0.413885714285714,0.299614285714286,0.334914285714286,0.334528571428571,0.402357142857143,0.332142857142857,0.244042857142857,0.213885714285714,0.246028571428571,0.253571428571429,0.306342857142857,0.382542857142857,0.493514285714286
"13956",68740,0.794842857142857,0.854357142857143,0.728571428571429,0.785714285714286,0.665471428571429,0.761114285714286,0.688085714285714,0.448028571428571,0.607157142857143,0.746042857142857,0.597628571428571,0.623828571428572,0.625428571428571,0.6742,0.530942857142857,0.444428571428571,0.520657142857143,0.673414285714286,0.570642857142857,0.507957142857143,0.561128571428571,0.627,0.660314285714286,0.796971428571429
"13957",68743,0.9218,0.903185714285714,0.9115,0.925,0.887685714285714,0.892442857142857,0.707128571428571,0.329757142857143,0.193671428571429,0.421828571428571,0.174985714285714,0.1492,0.130942857142857,0.206371428571429,0.165485714285714,0.234928571428571,0.282928571428571,0.125785714285714,0.0916857142857143,0.234914285714286,0.318257142857143,0.6143,0.859128571428571,0.945885714285714
"13958",68744,0.423814285714286,0.659528571428571,0.683728571428571,0.698414285714286,0.681742857142857,0.6496,0.6508,0.396814285714286,0.222614285714286,0.231742857142857,0.227785714285714,0.317857142857143,0.3369,0.432914285714286,0.5885,0.558728571428571,0.503957142857143,0.492457142857143,0.364685714285714,0.400385714285714,0.395628571428571,0.365871428571429,0.4115,0.457571428571429
"13959",68745,0.909528571428571,0.957542857142857,0.955157142857143,0.994042857142857,0.935314285714286,0.965871428571429,0.960714285714286,0.9754,0.993257142857143,0.916271428571429,0.7996,0.5889,0.585728571428571,0.486928571428571,0.498014285714286,0.507542857142857,0.521814285714286,0.501971428571429,0.611885714285714,0.655142857142857,0.810328571428571,0.713871428571429,0.688871428571429,0.875314285714286
"13960",68746,0.954757142857143,0.959914285714286,0.927785714285714,0.958328571428571,0.851185714285714,0.459142857142857,0.480542857142857,0.440471428571429,0.178171428571429,0.233714285714286,0.124628571428571,0.0988285714285714,0.119442857142857,0.140485714285714,0.145242857142857,0.217057142857143,0.319428571428571,0.343642857142857,0.357528571428571,0.520228571428571,0.830157142857143,0.7865,0.895642857142857,0.945457142857143
"13961",68747,0.901185714285714,0.8631,0.869842857142857,0.906742857142857,0.917057142857143,0.978571428571429,0.490071428571429,0.324985714285714,0.445642857142857,0.502785714285714,0.534128571428571,0.361914285714286,0.418657142857143,0.370628571428571,0.286114285714286,0.1512,0.299214285714286,0.335314285714286,0.490871428571429,0.459528571428571,0.393642857142857,0.512685714285714,0.779757142857143,0.893514285714286
