cutoff,sleep_mean,diff
51.8,11.043135215615246,4.090445363065316
51.900000000000006,11.038491281734021,4.085801429184092
52,11.038491281734021,4.085801429184092
52.1,11.038491281734021,4.085801429184092
52.2,11.038491281734021,4.085801429184092
52.3,11.038491281734021,4.085801429184092
52.400000000000006,11.038491281734021,4.085801429184092
52.5,11.038491281734021,4.085801429184092
52.6,10.967761799942483,4.015071947392554
52.7,10.967761799942483,4.015071947392554
52.8,10.962619417355628,4.009929564805698
52.900000000000006,10.962619417355628,4.009929564805698
53,10.962619417355628,4.009929564805698
53.1,10.962619417355628,4.009929564805698
53.2,10.962619417355628,4.009929564805698
53.3,10.962619417355628,4.009929564805698
53.400000000000006,10.891015600894642,3.9383257483447123
53.5,10.891015600894642,3.9383257483447123
53.6,10.891015600894642,3.9383257483447123
53.7,10.885857810158164,3.9331679576082346
53.8,10.885857810158164,3.9331679576082346
53.900000000000006,10.885857810158164,3.9331679576082346
54,10.885857810158164,3.9331679576082346
54.1,10.885857810158164,3.9331679576082346
54.2,10.815945650537877,3.8632557979879474
54.3,10.815945650537877,3.8632557979879474
54.400000000000006,10.815945650537877,3.8632557979879474
54.5,10.815945650537877,3.8632557979879474
54.6,10.810716471085156,3.8580266185352263
54.7,10.810716471085156,3.8580266185352263
54.8,10.810716471085156,3.8580266185352263
54.900000000000006,10.810716471085156,3.8580266185352263
55,10.810716471085156,3.8580266185352263
55.1,10.740954251376202,3.7882643988262723
55.2,10.740954251376202,3.7882643988262723
55.3,10.740954251376202,3.7882643988262723
55.400000000000006,10.740954251376202,3.7882643988262723
55.5,10.736296429385126,3.7836065768351963
55.6,10.736296429385126,3.7836065768351963
55.7,10.736296429385126,3.7836065768351963
55.8,10.736296429385126,3.7836065768351963
55.900000000000006,10.67275344778986,3.720063595239931
56,10.67275344778986,3.720063595239931
56.1,10.67275344778986,3.720063595239931
56.2,10.67275344778986,3.720063595239931
56.3,10.67275344778986,3.720063595239931
56.400000000000006,10.66817447070764,3.715484618157711
56.5,10.66817447070764,3.715484618157711
56.6,10.66817447070764,3.715484618157711
56.7,10.601064625731087,3.6483747731811578
56.8,10.601064625731087,3.6483747731811578
56.900000000000006,10.601064625731087,3.6483747731811578
57,10.601064625731087,3.6483747731811578
57.1,10.601064625731087,3.6483747731811578
57.2,10.601064625731087,3.6483747731811578
57.300000000000004,10.59625356640207,3.6435637138521395
57.4,10.59625356640207,3.6435637138521395
57.5,10.59625356640207,3.6435637138521395
57.6,10.53118016305771,3.5784903105077808
57.7,10.53118016305771,3.5784903105077808
57.800000000000004,10.53118016305771,3.5784903105077808
57.9,10.53118016305771,3.5784903105077808
58,10.53118016305771,3.5784903105077808
58.1,10.53118016305771,3.5784903105077808
58.2,10.525830517002879,3.573140664452949
58.300000000000004,10.525830517002879,3.573140664452949
58.4,10.460868923955058,3.508179071405128
58.5,10.460868923955058,3.508179071405128
58.6,10.460868923955058,3.508179071405128
58.7,10.460868923955058,3.508179071405128
58.800000000000004,10.460868923955058,3.508179071405128
58.9,10.460868923955058,3.508179071405128
59,10.460868923955058,3.508179071405128
59.1,10.455792634722163,3.503102782172234
59.2,10.391982049948426,3.4392921973984967
59.300000000000004,10.391982049948426,3.4392921973984967
59.4,10.391982049948426,3.4392921973984967
59.5,10.391982049948426,3.4392921973984967
59.6,10.391982049948426,3.4392921973984967
59.7,10.391982049948426,3.4392921973984967
59.800000000000004,10.391982049948426,3.4392921973984967
59.9,10.391982049948426,3.4392921973984967
60,10.391982049948426,3.4392921973984967
60.1,10.325669696224569,3.3729798436746394
60.2,10.325669696224569,3.3729798436746394
60.300000000000004,10.325669696224569,3.3729798436746394
60.4,10.325669696224569,3.3729798436746394
60.5,10.325669696224569,3.3729798436746394
60.6,10.325669696224569,3.3729798436746394
60.7,10.325669696224569,3.3729798436746394
60.800000000000004,10.325669696224569,3.3729798436746394
60.9,10.262639783167664,3.3099499306177345
61,10.258114218151697,3.305424365601767
61.1,10.258114218151697,3.305424365601767
61.2,10.258114218151697,3.305424365601767
61.300000000000004,10.258114218151697,3.305424365601767
61.4,10.258114218151697,3.305424365601767
61.5,10.258114218151697,3.305424365601767
61.6,10.258114218151697,3.305424365601767
61.7,10.197141865943788,3.2444520133938584
61.800000000000004,10.197141865943788,3.2444520133938584
61.9,10.191882534822998,3.2391926822730683
62,10.191882534822998,3.2391926822730683
62.1,10.191882534822998,3.2391926822730683
62.2,10.191882534822998,3.2391926822730683
62.300000000000004,10.191882534822998,3.2391926822730683
62.4,10.191882534822998,3.2391926822730683
62.5,10.191882534822998,3.2391926822730683
62.6,10.130873907905512,3.1781840553555822
62.7,10.130873907905512,3.1781840553555822
62.800000000000004,10.126560771260824,3.173870918710894
62.9,10.126560771260824,3.173870918710894
63,10.126560771260824,3.173870918710894
63.1,10.126560771260824,3.173870918710894
63.2,10.126560771260824,3.173870918710894
63.300000000000004,10.126560771260824,3.173870918710894
63.400000000000006,10.066458975112383,3.113769122562453
63.5,10.066458975112383,3.113769122562453
63.6,10.066458975112383,3.113769122562453
63.7,10.061715018893274,3.1090251663433444
63.800000000000004,10.061715018893274,3.1090251663433444
63.900000000000006,10.061715018893274,3.1090251663433444
64,10.061715018893274,3.1090251663433444
64.1,10.061715018893274,3.1090251663433444
64.2,10.0031647375603,3.050474885010371
64.30000000000001,10.0031647375603,3.050474885010371
64.4,10.0031647375603,3.050474885010371
64.5,10.0031647375603,3.050474885010371
64.6,9.997994918324286,3.0453050657743566
64.7,9.997994918324286,3.0453050657743566
64.80000000000001,9.997994918324286,3.0453050657743566
64.9,9.997994918324286,3.0453050657743566
65,9.997994918324286,3.0453050657743566
65.1,9.940801333931795,2.988111481381865
65.2,9.940801333931795,2.988111481381865
65.30000000000001,9.940801333931795,2.988111481381865
65.4,9.940801333931795,2.988111481381865
65.5,9.935955752097742,2.9832658995478125
65.6,9.935955752097742,2.9832658995478125
65.7,9.935955752097742,2.9832658995478125
65.80000000000001,9.935955752097742,2.9832658995478125
65.9,9.877575377917994,2.9248855253680643
66,9.877575377917994,2.9248855253680643
66.1,9.877575377917994,2.9248855253680643
66.2,9.877575377917994,2.9248855253680643
66.30000000000001,9.877575377917994,2.9248855253680643
66.4,9.872155989560829,2.9194661370108994
66.5,9.872155989560829,2.9194661370108994
66.6,9.872155989560829,2.9194661370108994
66.7,9.812204380596885,2.8595145280469554
66.80000000000001,9.812204380596885,2.8595145280469554
66.9,9.812204380596885,2.8595145280469554
67,9.812204380596885,2.8595145280469554
67.1,9.812204380596885,2.8595145280469554
67.2,9.812204380596885,2.8595145280469554
67.30000000000001,9.80712812972956,2.8544382771796295
67.4,9.80712812972956,2.8544382771796295
67.5,9.80712812972956,2.8544382771796295
67.6,9.75031299914025,2.797623146590321
67.7,9.75031299914025,2.797623146590321
67.80000000000001,9.75031299914025,2.797623146590321
67.9,9.75031299914025,2.797623146590321
68,9.75031299914025,2.797623146590321
68.1,9.75031299914025,2.797623146590321
68.2,9.7455426521583135,2.792852799608384
68.30000000000001,9.7455426521583135,2.792852799608384
68.4,9.687658561284264,2.7349687087343346
68.5,9.687658561284264,2.7349687087343346
68.6,9.687658561284264,2.7349687087343346
68.7,9.687658561284264,2.7349687087343346
68.80000000000001,9.687658561284264,2.7349687087343346
68.9,9.687658561284264,2.7349687087343346
69,9.687658561284264,2.7349687087343346
69.1,9.682434454327565,2.729744601777635
69.2,9.624950206468776,2.6722603539188468
69.30000000000001,9.624950206468776,2.6722603539188468
69.4,9.624950206468776,2.6722603539188468
69.5,9.624950206468776,2.6722603539188468
69.6,9.624950206468776,2.6722603539188468
69.7,9.624950206468776,2.6722603539188468
69.80000000000001,9.624950206468776,2.6722603539188468
69.9,9.624950206468776,2.6722603539188468
70,9.624950206468776,2.6722603539188468
70.1,9.56425799587496,2.611568143325031
70.2,9.56425799587496,2.611568143325031
70.30000000000001,9.56425799587496,2.611568143325031
70.4,9.56425799587496,2.611568143325031
70.5,9.56425799587496,2.611568143325031
70.6,9.56425799587496,2.611568143325031
70.7,9.56425799587496,2.611568143325031
70.80000000000001,9.56425799587496,2.611568143325031
70.9,9.507363693757464,2.554673841207534
71,9.502113602904242,2.549423750354312
71.1,9.502113602904242,2.549423750354312
71.2,9.502113602904242,2.549423750354312
71.30000000000001,9.502113602904242,2.549423750354312
71.4,9.502113602904242,2.549423750354312
71.5,9.502113602904242,2.549423750354312
71.6,9.502113602904242,2.549423750354312
71.7,9.443942862674408,2.4912530101244785
71.80000000000001,9.443942862674408,2.4912530101244785
71.9,9.438637526535572,2.4859476739856428
72,9.438637526535572,2.4859476739856428
72.1,9.438637526535572,2.4859476739856428
72.2,9.438637526535572,2.4859476739856428
72.30000000000001,9.438637526535572,2.4859476739856428
72.4,9.438637526535572,2.4859476739856428
72.5,9.438637526535572,2.4859476739856428
72.6,9.38111691314972,2.42842706059979
72.7,9.38111691314972,2.42842706059979
72.80000000000001,9.375991627680115,2.4233017751301853
72.9,9.375991627680115,2.4233017751301853
73,9.375991627680115,2.4233017751301853
73.1,9.375991627680115,2.4233017751301853
73.2,9.375991627680115,2.4233017751301853
73.30000000000001,9.375991627680115,2.4233017751301853
73.4,9.317535219542798,2.364845366992868
73.5,9.317535219542798,2.364845366992868
73.6,9.317535219542798,2.364845366992868
73.7,9.312190475067501,2.3595006225175714
73.80000000000001,9.312190475067501,2.3595006225175714
73.9,9.312190475067501,2.3595006225175714
74,9.312190475067501,2.3595006225175714
74.1,9.312190475067501,2.3595006225175714
74.2,9.255112887868702,2.302423035318772
74.30000000000001,9.255112887868702,2.302423035318772
74.4,9.255112887868702,2.302423035318772
74.5,9.255112887868702,2.302423035318772
74.6,9.249745297082592,2.2970554445326625
74.7,9.249745297082592,2.2970554445326625
74.80000000000001,9.249745297082592,2.2970554445326625
74.9,9.249745297082592,2.2970554445326625
75,9.249745297082592,2.2970554445326625
75.1,9.18841501595697,2.2357251634070403
75.2,9.18841501595697,2.2357251634070403
75.30000000000001,9.18841501595697,2.2357251634070403
75.4,9.18841501595697,2.2357251634070403
75.5,9.18321772175684,2.2305278692069104
75.6,9.18321772175684,2.2305278692069104
75.7,9.18321772175684,2.2305278692069104
